"decision","decision_basis","expansion","quest_id","node_count","source_addons","source_files","coordinates","criteria_ids","comments"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","38943","1","HandyNotes_LegionTreasures","Valsharah.lua","59887228","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39069","1","HandyNotes_LegionTreasures","Valsharah.lua","62707040","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39070","1","HandyNotes_LegionTreasures","Valsharah.lua","63007700","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39071","1","HandyNotes_LegionTreasures","Valsharah.lua","62076737","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39072","1","HandyNotes_LegionTreasures","Valsharah.lua","56225730","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39073","1","HandyNotes_LegionTreasures","Valsharah.lua","68334060","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39074","1","HandyNotes_LegionTreasures","Valsharah.lua","65398629","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","39075","1","HandyNotes_TreasureHunter","TanaanJungle.lua","51603270","","Fel-Tainted Apexis Formation"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39077","1","HandyNotes_LegionTreasures","Valsharah.lua","42665801","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39079","1","HandyNotes_LegionTreasures","Valsharah.lua","38626718","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39080","1","HandyNotes_LegionTreasures","Valsharah.lua","38456530","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39081","1","HandyNotes_LegionTreasures","Valsharah.lua","33815826","","[37005734] = {quest=39083, label=ns.CHEST_SM},"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39083","1","HandyNotes_LegionTreasures","Valsharah.lua","45106120","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39084","1","HandyNotes_LegionTreasures","Valsharah.lua","43225488","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39085","1","HandyNotes_LegionTreasures","Valsharah.lua","42018849","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39086","1","HandyNotes_LegionTreasures","Valsharah.lua","50905168","","Rares"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39087","2","HandyNotes_LegionTreasures","Valsharah.lua","61006400;61657372","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39088","1","HandyNotes_LegionTreasures","Valsharah.lua","61073421","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39089","1","HandyNotes_LegionTreasures","Valsharah.lua","61017917","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39093","1","HandyNotes_LegionTreasures","Valsharah.lua","54187061","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39097","1","HandyNotes_LegionTreasures","Valsharah.lua","54506048","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39102","1","HandyNotes_LegionTreasures","Valsharah.lua","63277401","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39108","1","HandyNotes_LegionTreasures","Valsharah.lua","66604090","","[67105770] = {quest=, loot={139023}, label=""Elven Chest""}, -- no tracking quest triggers here..."
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39466","1","HandyNotes_LegionTreasures","Highmountain.lua","49653772","",""
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","39469","1","HandyNotes_TreasureHunter","TanaanJungle.lua","65908500","","Bejeweled Egg"
"already_achievement_or_quest_backed","quest_or_criteria_already_present_in_collectionist_treasure_data","wod","39470","1","HandyNotes_TreasureHunter","TanaanJungle.lua","54909070","","Dead Mans Chest"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39471","1","HandyNotes_LegionTreasures","Highmountain.lua","51175305","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39494","1","HandyNotes_LegionTreasures","Highmountain.lua","39704830","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39503","1","HandyNotes_LegionTreasures","Highmountain.lua","47644406","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39531","1","HandyNotes_LegionTreasures","Highmountain.lua","63435929","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39606","2","HandyNotes_LegionTreasures","Highmountain.lua","49647128;59304130","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39766","1","HandyNotes_LegionTreasures","Highmountain.lua","52335138","33334","Totally Safe Treasure Chest, Ram'pag"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39812","1","HandyNotes_LegionTreasures","Highmountain.lua","39555744","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39824","1","HandyNotes_LegionTreasures","Highmountain.lua","53615103","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39970","1","HandyNotes_LegionTreasures","Mardum.lua","34857020","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39971","1","HandyNotes_LegionTreasures","Mardum.lua","45017785","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39972","1","HandyNotes_LegionTreasures","Mardum.lua","48761530","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39973","1","HandyNotes_LegionTreasures","Mardum.lua","54855845","","Soul Engine, Lower, Mardum"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39974","1","HandyNotes_LegionTreasures","Mardum.lua","66922767","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39975","1","HandyNotes_LegionTreasures","Mardum.lua","73494892","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39976","1","HandyNotes_LegionTreasures","Mardum.lua","69704240","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","39977","1","HandyNotes_LegionTreasures","Mardum.lua","74285453","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40082","1","HandyNotes_LegionTreasures","Stormheim.lua","58044751","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40083","1","HandyNotes_LegionTreasures","Stormheim.lua","67935774","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40085","1","HandyNotes_LegionTreasures","Stormheim.lua","73334150","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40086","1","HandyNotes_LegionTreasures","Stormheim.lua","68974183","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40088","1","HandyNotes_LegionTreasures","Stormheim.lua","59305846","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40089","1","HandyNotes_LegionTreasures","Stormheim.lua","61836289","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40090","1","HandyNotes_LegionTreasures","Stormheim.lua","57946321","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40091","1","HandyNotes_LegionTreasures","Stormheim.lua","62667362","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40093","1","HandyNotes_LegionTreasures","Stormheim.lua","61404440","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40094","1","HandyNotes_LegionTreasures","Stormheim.lua","60834273","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40095","1","HandyNotes_LegionTreasures","Stormheim.lua","55004716","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40099","1","HandyNotes_LegionTreasures","Stormheim.lua","81876750","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40108","1","HandyNotes_LegionTreasures","Stormheim.lua","68462959","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40223","1","HandyNotes_LegionTreasures","Mardum.lua","42194916","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40274","1","HandyNotes_LegionTreasures","Mardum.lua","78755047","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40338","1","HandyNotes_LegionTreasures","Mardum.lua","76243899","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40471","1","HandyNotes_LegionTreasures","Highmountain.lua","62946793","","Path of Huln, floor 1, Highmountain"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40472","1","HandyNotes_LegionTreasures","Highmountain.lua","50667537","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40473","1","HandyNotes_LegionTreasures","Highmountain.lua","39307621","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40474","1","HandyNotes_LegionTreasures","Highmountain.lua","39376229","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40475","1","HandyNotes_LegionTreasures","Highmountain.lua","32354174","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40476","2","HandyNotes_LegionTreasures","Highmountain.lua","39505740;61703450","","LifespringCavern, Upper, Highmountain;StonedarkGrotto, Highmountain"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40477","1","HandyNotes_LegionTreasures","Highmountain.lua","37353381","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40478","2","HandyNotes_LegionTreasures","Highmountain.lua","35987235;43582510","","MucksnoutDen, Highmountain"
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40479","1","HandyNotes_LegionTreasures","Highmountain.lua","42212730","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40480","1","HandyNotes_LegionTreasures","Highmountain.lua","42203482","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40481","1","HandyNotes_LegionTreasures","Highmountain.lua","45573462","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40482","1","HandyNotes_LegionTreasures","Highmountain.lua","46682810","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40483","1","HandyNotes_LegionTreasures","Highmountain.lua","54174159","",""
"quest_identity_navigation_candidate","stable_quest_flag_in_installed_handynotes_table_provider","legion","40484","1","HandyNotes_LegionTreasures","Highmountain.lua","53454352","",""
